track_id,track_name,track_artist,track_popularity,track_album_release_date,danceability,energy,key,loudness,mode,valence,tempo,duration_ms,song_percentile,duration_min
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones and I,100,2019-10-17,0.824,0.588,6,-6.4,0,0.513,98.027,209438,100,3.4906333333333333
696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,99,2019-10-10,0.621,0.601,6,-5.616,0,0.457,116.735,163636,99.98543335761107,2.7272666666666665
7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G,98,2019-11-07,0.803,0.715,2,-3.28,1,0.574,101.085,200960,99.91260014566642,3.3493333333333335
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,98,2019-09-20,0.764,0.32,11,-7.209,1,0.575,91.019,189486,99.91260014566642,3.1581
0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,98,2019-11-29,0.513,0.796,1,-4.075,1,0.345,171.017,201573,99.91260014566642,3.35955
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,98,2019-09-06,0.695,0.762,0,-3.497,1,0.553,120.042,215280,99.91260014566642,3.588
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,98,2019-12-06,0.896,0.586,10,-6.687,0,0.642,116.971,196653,99.91260014566642,3.27755
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,97,2019-11-13,0.704,0.225,6,-14.454,0,0.243,120.006,245426,99.88346686088857,4.090433333333333
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,97,2019-10-31,0.794,0.793,11,-4.521,0,0.677,123.941,183290,99.88346686088857,3.0548333333333333
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),The Black Eyed Peas,96,2019-10-12,0.721,0.716,10,-7.037,0,0.667,104.994,221714,99.86890021849963,3.6952333333333334
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,95,2019-03-29,0.701,0.425,7,-10.965,1,0.562,135.128,194088,99.8543335761107,3.2348
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,94,2019-07-26,0.88,0.751,7,-4.258,0,0.884,117.948,157606,99.78150036416606,2.6267666666666667
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,94,2019-05-17,0.501,0.405,1,-5.679,1,0.446,109.891,182161,99.78150036416606,3.036016666666667
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,94,2019-10-04,0.598,0.427,7,-8.764,0,0.0605,76.469,175721,99.78150036416606,2.9286833333333333
7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,94,2019-08-23,0.778,0.559,6,-7.109,0,0.678,129.989,185093,99.78150036416606,3.0848833333333334
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,94,2019-12-06,0.724,0.491,8,-6.024,1,0.383,105.046,170746,99.78150036416606,2.8457666666666666
2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA,93,2019-07-19,0.786,0.808,7,-3.702,1,0.609,105.027,301714,99.69410050983248,5.028566666666666
0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,93,2019-06-21,0.759,0.54,9,-6.039,0,0.75,116.947,190960,99.69410050983248,3.1826666666666665
57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,93,2019-11-27,0.531,0.75,10,-5.831,0,0.198,169.954,200080,99.69410050983248,3.3346666666666667
1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,93,2019-10-23,0.505,0.34,4,-9.005,1,0.0916,101.993,206459,99.69410050983248,3.4409833333333335
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,93,2019-09-27,0.769,0.787,11,-3.909,1,0.836,126.77,159715,99.69410050983248,2.6619166666666665
5DxXgozhkPLgrbKFY91w0c,Vete,Bad Bunny,93,2019-11-21,0.886,0.672,1,-4.394,1,0.526,91.976,192024,99.69410050983248,3.2004
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,92,2019-10-04,0.474,0.631,5,-5.884,0,0.425,180.051,189323,99.63583394027677,3.1553833333333334
5ZULALImTm80tzUbYQYM9d,Dance Monkey,Tones and I,92,2019-08-29,0.824,0.588,6,-6.4,0,0.513,98.027,209438,99.63583394027677,3.4906333333333333
6mAN61JH0dzyZpWslS11jy,Fantasias,Rauw Alejandro,92,2019-08-29,0.879,0.703,1,-4.219,1,0.788,94.004,199711,99.63583394027677,3.328516666666667
3VyjsVV24RmBIbWJAeUJNu,No Idea,Don Toliver,92,2019-05-29,0.656,0.614,6,-4.973,0,0.35,128.038,153750,99.63583394027677,2.5625
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,91,2019-10-11,0.598,0.526,10,-8.659,0,0.529,123.935,168387,99.5047341587764,2.80645
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,91,2019-06-28,0.754,0.646,7,-5.795,1,0.429,176.089,242573,99.5047341587764,4.042883333333333
1M4qEo4HE3PRaCOM7EXNJq,Adore You,Harry Styles,91,2019-12-06,0.676,0.771,8,-3.675,1,0.569,99.048,207133,99.5047341587764,3.4522166666666667
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,91,2019-10-04,0.654,0.63,10,-4.644,1,0.43,89.991,167693,99.5047341587764,2.7948833333333334
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,91,2019-07-19,0.477,0.682,1,-4.931,0,0.345,110.567,202205,99.5047341587764,3.3700833333333335
4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,91,2019-07-12,0.857,0.621,9,-6.376,0,0.668,97.986,204467,99.5047341587764,3.407783333333333
51Fjme0JiitpyXKuyQiCDo,Lalala,Y2K,91,2019-06-28,0.843,0.391,2,-7.899,1,0.496,129.972,160627,99.5047341587764,2.6771166666666666
6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,Tyga,91,2019-11-13,0.816,0.63,2,-5.568,1,0.715,96.493,131607,99.5047341587764,2.19345
2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,Lil Uzi Vert,91,2019-12-12,0.881,0.457,7,-8.191,0,0.296,136.97,198913,99.5047341587764,3.3152166666666667
6RyaV7owmVU6fzEPE17sF1,Que Tire Pa Lante,Daddy Yankee,90,2019-10-18,0.658,0.901,7,-2.814,1,0.708,93.979,210520,99.300801165331393,3.5086666666666666
3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),Tainy,90,2019-08-22,0.734,0.836,10,-4.803,0,0.623,80.002,270741,99.300801165331393,4.51235
7ce20yLkzuXXLUhzIDoZih,Before You Go,Lewis Capaldi,90,2019-11-19,0.459,0.575,3,-4.858,1,0.183,111.881,215107,99.300801165331393,3.5851166666666665
1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),SHAED,90,2019-09-26,0.619,0.459,7,-5.782,0,0.498,126.803,184280,99.300801165331393,3.0713333333333335
1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,90,2019-08-30,0.745,0.642,7,-6.257,0,0.226,179.974,131240,99.300801165331393,2.187333333333333
2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny,90,2019-05-31,0.61,0.624,2,-4.773,1,0.244,176.169,250534,99.300801165331393,4.175566666666667
1e9oZCCiX42nJl0AcqriVo,Watermelon Sugar,Harry Styles,90,2019-11-17,0.548,0.816,0,-4.209,1,0.557,95.39,174000,99.300801165331393,2.9
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,90,2019-02-08,0.778,0.317,1,-10.732,0,0.327,140.048,178627,99.300801165331393,2.977116666666667
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,90,2019-05-10,0.798,0.675,6,-5.041,1,0.842,101.956,219947,99.300801165331393,3.665783333333333
1iSqfoUFnQwV0QW1EfUit8,Suicidal,YNW Melly,90,2019-11-22,0.736,0.369,9,-9.682,0,0.235,140.005,222997,99.300801165331393,3.7166166666666665
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),Mustard,90,2019-06-28,0.809,0.545,7,-6.678,1,0.244,97.008,180435,99.300801165331393,3.00725
7sQKy5vlPQllr0k9IjYJv3,Sigues Con El,Dimelo Flow,90,2019-12-13,0.883,0.668,9,-2.957,1,0.676,87.972,226533,99.300801165331393,3.77555
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),Post Malone,90,2019-09-06,0.548,0.653,5,-3.875,1,0.163,150.068,174853,99.300801165331393,2.9142166666666665
2pWOMNQJW3g2zmGjP0Vkb0,Whine Up,Nicky Jam,90,2019-11-01,0.817,0.665,9,-6.224,0,0.662,104.957,215460,99.300801165331393,3.591
2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,89,2019-06-18,0.865,0.438,7,-8.943,1,0.695,129.038,223258,99.24253459577568,3.7209666666666665
4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Ed Sheeran,89,2019-06-28,0.64,0.648,5,-8.113,0,0.548,92.977,197867,99.24253459577568,3.2977833333333333
5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,89,2019-11-08,0.732,0.463,11,-6.972,0,0.397,95.971,212607,99.24253459577568,3.54345
37zdqI4r1gswIzczSBkRon,Aventura,Lunay,89,2019-10-25,0.729,0.726,5,-3.208,1,0.876,92.025,217130,99.24253459577568,3.6188333333333333
59s0s39NFWScuHDbHytI14,Indeciso,Reik,88,2019-08-23,0.738,0.748,0,-4.902,1,0.896,94.949,217253,98.93663510560816,3.6208833333333335
2rc7BkzO8qepMFAxHtOrXc,Blanco,J Balvin,88,2019-11-15,0.87,0.706,9,-5.395,0,0.593,100.013,145800,98.93663510560816,2.43
6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,88,2019-06-19,0.759,0.548,9,-6.049,0,0.749,116.967,190800,98.93663510560816,3.18
6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,88,2019-07-25,0.694,0.758,11,-2.986,1,0.371,192.091,185195,98.93663510560816,3.0865833333333335
6Y4PDQv4XjYjHLeLmvyOt0,Si Te Vas,Sech,88,2019-09-26,0.732,0.644,0,-4.124,1,0.554,174.1,204907,98.93663510560816,3.4151166666666666
7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",ROSALÍA,88,2019-08-15,0.78,0.759,1,-3.292,1,0.579,91.952,201040,98.93663510560816,3.3506666666666667
5a6pdCHlWS2ekOOQ70QnAr,July,Noah Cyrus,88,2019-07-31,0.708,0.186,9,-8.953,0,0.321,72.541,156107,98.93663510560816,2.601783333333333
2kJwzbxV2ppxnQoYw4GLBZ,If The World Was Ending (feat. Julia Michaels),JP Saxe,88,2019-10-17,0.464,0.473,1,-10.086,1,0.604,75.801,208687,98.93663510560816,3.4781166666666667
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,88,2019-12-13,0.676,0.771,8,-3.675,1,0.569,99.048,207133,98.93663510560816,3.4522166666666667
6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),Ellie Goulding,88,2019-06-26,0.657,0.768,8,-4.628,1,0.759,75.025,186223,98.93663510560816,3.1037166666666667
598yNsG1JFrGd4n2kMoz7F,Woah,Lil Baby,88,2019-11-08,0.882,0.602,11,-5.554,1,0.43,142.959,183011,98.93663510560816,3.0501833333333335
0fySG6A6qLE8IvDpayb5bM,VIBEZ,DaBaby,88,2019-09-27,0.768,0.652,1,-2.708,0,0.777,154.187,144935,98.93663510560816,2.415583333333333
5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),Drake,88,2019-06-15,0.831,0.502,10,-4.045,0,0.101,100.541,205427,98.93663510560816,3.423783333333333
6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,88,2019-08-23,0.453,0.538,1,-8.212,1,0.516,122.973,204533,98.93663510560816,3.4088833333333333
6Hj9jySrnFppAI0sEMCZpJ,Robbery,Juice WRLD,88,2019-03-08,0.685,0.692,2,-5.122,1,0.578,159.966,240051,98.93663510560816,4.00085
1nocRtwyNPVtGcIJqfgdzZ,Tutu,Camilo,88,2019-08-09,0.731,0.832,9,-2.592,1,0.94,146.013,178613,98.93663510560816,2.9768833333333333
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,88,2019-11-07,0.787,0.673,11,-4.577,0,0.786,110.962,237893,98.93663510560816,3.9648833333333333
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,MEDUZA,88,2019-02-01,0.677,0.744,10,-6.806,0,0.631,124.08,152913,98.93663510560816,2.54855
5Id5B3dxJZhPcV9GzgYZZe,Quizas,Rich Music LTD,88,2019-10-11,0.727,0.815,3,-2.454,1,0.677,176.075,216067,98.93663510560816,3.6011166666666665
4QPEwDdOMhY7rNS05mTyMR,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,88,2019-12-13,0.817,0.781,7,-4.178,0,0.359,104,216707,98.93663510560816,3.6117833333333333
1ZMiCix7XSAbfAJlEZWMCp,Falling,Harry Styles,88,2019-12-13,0.567,0.267,4,-6.502,1,0.0592,110.011,240133,98.93663510560816,4.0022166666666665
6oJ6le65B3SEqPwMRNXWjY,Higher Love,Kygo,87,2019-06-28,0.693,0.678,8,-7.159,1,0.404,103.952,228267,98.7035688273853,3.80445
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,87,2019-01-11,0.741,0.52,8,-7.513,1,0.347,102.998,171030,98.7035688273853,2.8505
3cphb8kdsjElYR7r5icK3H,Nice To Meet Ya,Niall Horan,87,2019-10-04,0.591,0.841,4,-4.351,0,0.392,109.034,158805,98.7035688273853,2.64675
5w9c2J52mkdntKOmRLeM2m,Con Calma,Daddy Yankee,87,2019-01-24,0.737,0.86,8,-2.652,0,0.656,93.989,193227,98.7035688273853,3.22045
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,87,2019-09-04,0.74,0.498,11,-6.684,0,0.652,98.016,207039,98.7035688273853,3.45065
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,87,2019-09-06,0.755,0.522,2,-4.368,1,0.925,89.96,157560,98.7035688273853,2.626
6V9fHiv84WlVTg7CSnIVY2,Graveyard,Halsey,87,2019-09-13,0.667,0.583,11,-5.127,0,0.187,92.043,181806,98.7035688273853,3.0301
7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,87,2019-09-06,0.499,0.8,1,-2.665,0,0.272,139.919,229573,98.7035688273853,3.826216666666667
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,87,2019-06-07,0.842,0.734,1,-5.065,0,0.952,137.958,181027,98.7035688273853,3.0171166666666664
1mpD5Q8IM32I4bF6eCpU74,Up All Night,Khalid,87,2019-11-14,0.665,0.712,1,-7.536,1,0.669,93.989,157220,98.7035688273853,2.6203333333333334
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,87,2019-02-08,0.717,0.653,1,-5.634,1,0.412,106.966,207320,98.7035688273853,3.4553333333333334
4SSnFejRGlZikf02HLewEF,bury a friend,Billie Eilish,87,2019-03-29,0.905,0.389,8,-14.505,1,0.196,120.046,193143,98.7035688273853,3.21905
6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),JACKBOYS,87,2019-12-27,0.802,0.591,8,-4.895,1,0.309,139.864,157712,98.7035688273853,2.6285333333333334
2gwkD6igEhQbDQegRCcdoB,Suge,DaBaby,87,2019-03-01,0.876,0.662,2,-6.482,0,0.844,75.445,163320,98.7035688273853,2.722
2qG5sZ7Si6sdK74qLxedYM,Con Altura,ROSALÍA,87,2019-03-28,0.882,0.689,6,-4.027,1,0.746,97.963,161627,98.7035688273853,2.693783333333333
3CYH422oy1cZNoo0GTG1TK,Psycho,Red Velvet,87,2019-12-23,0.664,0.666,8,-2.203,1,0.405,139.987,210560,98.7035688273853,3.509333333333333
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),Riton,86,2019-09-13,0.737,0.828,11,-4.711,1,0.517,124.052,208474,98.52876911871815,3.4745666666666666
4yI3HpbSFSgFZtJP2kDe5m,Look At Her Now,Selena Gomez,86,2019-10-24,0.563,0.564,10,-7.906,0,0.55,154.355,162596,98.52876911871815,2.7099333333333333
4Of7rzpRpV1mWRbhp5rAqG,Bruises,Lewis Capaldi,86,2019-05-17,0.736,0.308,4,-7.83,1,0.361,111.202,220492,98.52876911871815,3.6748666666666665
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift,86,2019-08-23,0.771,0.671,2,-5.617,1,0.714,85.026,171360,98.52876911871815,2.856
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,Billie Eilish,86,2019-03-29,0.726,0.444,8,-8.922,0,0.569,185.044,168840,98.52876911871815,2.814
2FvD20Z8aoWIePi7PoN8sG,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,86,2019-09-27,0.816,0.582,8,-4.141,1,0.542,160.004,136366,98.52876911871815,2.2727666666666666
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,86,2019-01-23,0.837,0.364,8,-11.713,1,0.463,123.984,213594,98.52876911871815,3.5599
25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,J Balvin,86,2019-06-28,0.639,0.791,10,-4.443,0,0.939,92.603,222347,98.52876911871815,3.705783333333333
7KbF6AdprOXEEHlsq11Z6d,11 PM,Maluma,86,2019-05-17,0.777,0.712,10,-4.84,1,0.68,95.692,175733,98.52876911871815,2.9288833333333333
0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,86,2019-06-07,0.795,0.496,0,-5.883,1,0.874,94.01,183000,98.52876911871815,3.05
1cVlW9WQiGlFdWUXFdFZGh,Pa' Olvidarme De Ella,Piso 21,86,2019-09-06,0.728,0.542,0,-5.195,1,0.637,90.016,227234,98.52876911871815,3.7872333333333335
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,86,2019-12-13,0.548,0.816,0,-4.209,1,0.557,95.39,174000,98.52876911871815,2.9
5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,85,2019-05-31,0.77,0.882,8,-4.792,1,0.385,99.991,223523,98.23743627093955,3.7253833333333333
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,Mabel,85,2019-01-18,0.674,0.881,9,-2.853,1,0.234,98.994,178480,98.23743627093955,2.974666666666667
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,85,2019-04-12,0.645,0.862,11,-4.757,0,0.798,119.991,229773,98.23743627093955,3.82955
0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",Alan Walker,85,2019-12-27,0.67,0.668,3,-4.306,0,0.608,88.033,179053,98.23743627093955,2.9842166666666667
3TKpJrY9q49Mj1JOsM9zGL,Family,The Chainsmokers,85,2019-12-06,0.584,0.607,11,-6.605,1,0.374,117.817,194827,98.23743627093955,3.247116666666667
4hPpVbbakQNv8YTHYaOJP4,One Thing Right,Marshmello,85,2019-06-21,0.659,0.623,4,-2.253,1,0.439,88.042,181824,98.23743627093955,3.0304
2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,85,2019-10-25,0.529,0.9,1,-3.503,1,0.434,180.291,104591,98.23743627093955,1.7431833333333333
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,85,2019-07-12,0.64,0.648,5,-8.113,0,0.548,92.977,197867,98.23743627093955,3.2977833333333333
4sjiIpEv617LDXaidKioOI,223's (feat. 9lokknine),YNW Melly,85,2019-08-09,0.932,0.547,0,-7.787,0,0.695,94.998,176640,98.23743627093955,2.944
3g0mEQx3NTanacLseoP0Gw,Takeaway,The Chainsmokers,85,2019-12-06,0.528,0.511,3,-8.144,1,0.351,100.1,209880,98.23743627093955,3.498
3GRSqlALWISqLeNncZMbpX,Mean It,Lauv,85,2019-11-14,0.746,0.45,7,-8.543,1,0.336,95.998,232853,98.23743627093955,3.8808833333333332
4sWuPniHClkInYAnzXAYUF,Camelot,NLE Choppa,85,2019-09-13,0.787,0.713,7,-5.252,1,0.762,175.041,148759,98.23743627093955,2.4793166666666666
2bPtwnrpFNEe8N7Q85kLHw,Combatchy (feat. MC Rebecca),Anitta,85,2019-11-20,0.826,0.73,1,-3.032,1,0.605,150.134,157600,98.23743627093955,2.6266666666666665
4lKuzrdZrJuCAedbIslF3A,SENTADÃO,Pedro Sampaio,85,2019-11-22,0.68,0.869,6,-1.94,1,0.924,173.997,143448,98.23743627093955,2.3908
40rXWke6SnXiGkSmaT8ZUr,Fantasía,Ozuna,85,2019-11-29,0.695,0.719,2,-5.938,1,0.781,180.074,175187,98.23743627093955,2.919783333333333
5099x34vBakWpGkHourFxP,Qué Pena,Maluma,85,2019-09-27,0.635,0.661,11,-6.425,0,0.858,126.15,212711,98.23743627093955,3.545183333333333
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),Chris Brown,85,2019-06-28,0.698,0.454,1,-6.756,0,0.137,92.932,260640,98.23743627093955,4.344
0RDgqtvOHLwcI6yz9bjsZV,Perreo en La Luna,Rich Music LTD,85,2019-10-11,0.711,0.757,1,-4.188,0,0.724,174.013,218587,98.23743627093955,3.643116666666667
6CcJMwBtXByIz4zQLzFkKc,i love you,Billie Eilish,85,2019-03-29,0.421,0.131,0,-18.435,1,0.12,137.446,291796,98.23743627093955,4.863266666666667
7hpJ9tATWb2vztlq99hERP,Maniac,Conan Gray,85,2019-10-25,0.623,0.647,8,-5.438,1,0.522,107.987,185787,98.23743627093955,3.09645
1sviDBcAqVOxMXq4xITVEs,Que Calor (feat. J Balvin & El Alfa),Major Lazer,84,2019-09-11,0.795,0.885,8,-4.13,1,0.46,126.037,169998,97.94610342316096,2.8333
0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,84,2019-07-12,0.798,0.675,6,-5.041,1,0.842,101.956,219947,97.94610342316096,3.665783333333333
6fTt0CH2t0mdeB2N9XFG5r,Panini,Lil Nas X,84,2019-06-21,0.703,0.594,5,-6.146,0,0.475,153.848,114893,97.94610342316096,1.9148833333333333
322tcqPhma7F6hfCeLisx0,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,84,2019-08-02,0.806,0.558,9,-6.46,1,0.678,95.016,198973,97.94610342316096,3.3162166666666666
0JQ5MbyriK6ruD3t6RZ7ix,Never Seen The Rain,Tones and I,84,2019-08-29,0.672,0.464,6,-5.624,0,0.271,92.069,200742,97.94610342316096,3.3457
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,84,2019-02-08,0.726,0.554,5,-5.29,0,0.335,169.999,190440,97.94610342316096,3.174
0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),Ariana Grande,84,2019-08-02,0.4,0.795,10,-3.731,0,0.702,190.097,186107,97.94610342316096,3.101783333333333
6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,84,2019-05-03,0.692,0.809,2,-4.198,1,0.864,123.911,190800,97.94610342316096,3.18
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,Billie Eilish,84,2019-03-29,0.678,0.533,4,-10.485,1,0.323,150.455,180953,97.94610342316096,3.0158833333333335
4bl1HBZliBuYpFZjWgefE4,Peta (feat. Meek Mill),Roddy Ricch,84,2019-12-06,0.778,0.573,10,-7.339,0,0.269,140.114,198849,97.94610342316096,3.31415
6klLvorLoo1sxvZcjJIY8I,Make No Sense,YoungBoy Never Broke Again,84,2019-10-11,0.876,0.733,10,-4.478,0,0.962,154.904,148630,97.94610342316096,2.4771666666666667
6uJONCdr2rC65BNmCnTBWK,GANG GANG,JACKBOYS,84,2019-12-27,0.859,0.6,7,-4.63,0,0.568,123.017,244761,97.94610342316096,4.07935
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",84,2019-05-17,0.554,0.498,9,-8.866,1,0.413,79.635,190067,97.94610342316096,3.1677833333333334
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),Polo G,84,2019-06-07,0.772,0.639,1,-7.119,1,0.261,168.112,166560,97.94610342316096,2.776
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),Juice WRLD,84,2019-12-07,0.635,0.537,7,-7.895,0,0.383,125.028,215381,97.94610342316096,3.5896833333333333
0c7K73roy6RW4ebDkf4yGh,VALENTINO,24kGoldn,84,2019-01-25,0.745,0.718,9,-4.853,0,0.539,151.097,179133,97.94610342316096,2.98555
5bvnqVuq7UFl0txSlHpsfS,Loyal (feat. Drake),PARTYNEXTDOOR,84,2019-11-22,0.866,0.53,0,-6.347,0,0.203,104.952,197973,97.94610342316096,3.29955
4z6wo6PJG4Fve45OXK6D9m,Infeliz,Arcangel,84,2019-12-20,0.713,0.798,1,-3.147,1,0.721,176.073,221103,97.94610342316096,3.68505
1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,Sech,84,2019-04-19,0.747,0.7,0,-4.669,1,0.62,176.036,225933,97.94610342316096,3.76555
3tv697PZNnaQN0Mn2zGhS5,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,84,2019-12-05,0.793,0.937,8,-2.44,0,0.827,134.012,237517,97.94610342316096,3.9586166666666665
3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),Billie Eilish,83,2019-07-11,0.67,0.453,0,-11.265,1,0.68,135.055,194840,97.523670793882,3.247333333333333
0qc4QlcCxVTGyShurEv1UU,Post Malone (feat. RANI),Sam Feldt,83,2019-05-24,0.59,0.642,7,-3.87,1,0.651,107.356,174444,97.523670793882,2.9074
5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,83,2019-03-08,0.791,0.565,5,-3.933,0,0.181,99.961,156347,97.523670793882,2.605783333333333
7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),Martin Garrix,83,2019-10-31,0.651,0.693,4,-4.722,1,0.392,118.97,236765,97.523670793882,3.946083333333333
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,83,2019-04-25,0.661,0.723,5,-6.976,0,0.316,113.778,163805,97.523670793882,2.7300833333333334
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),Calvin Harris,83,2019-01-11,0.807,0.887,1,-4.311,0,0.606,122.015,229184,97.523670793882,3.819733333333333
0uUNN1nSoUx1A4fkDCWDQ7,So Am I,Ava Max,83,2019-03-07,0.682,0.656,6,-4.67,1,0.607,130.089,183027,97.523670793882,3.05045
4n7jnSxVLd8QioibtTDBDq,On My Way,Alan Walker,83,2019-03-21,0.509,0.689,1,-4.929,0,0.297,170.087,193798,97.523670793882,3.229966666666667
0rIAC4PXANcKmitJfoqmVm,Motivation,Normani,83,2019-08-16,0.599,0.887,4,-3.967,1,0.881,170.918,193837,97.523670793882,3.2306166666666667
314ZkcV7oLWG8yWE7LABvH,Make It Right (feat. Lauv),BTS,83,2019-10-18,0.584,0.685,7,-7.811,1,0.345,97.551,226321,97.523670793882,3.7720166666666666
